# Timestamp(ns);angle_cmd
1687075777062704896.000000;43.677441
1687075777070404864.000000;42.064178
1687075777080163328.000000;40.653633
1687075777090314752.000000;39.305504
1687075777100033792.000000;38.020702
1687075777110342912.000000;36.783825
1687075777120302080.000000;35.752384
1687075777131754240.000000;44.426872
1687075777139740416.000000;43.053703
1687075777150036224.000000;41.714981
1687075777160773120.000000;40.490303
1687075777171205376.000000;39.255322
1687075777180157440.000000;37.934742
1687075777190299392.000000;36.730705
1687075777199728384.000000;35.551537
1687075777210288896.000000;44.524982
1687075777221952512.000000;43.129436
1687075777230099968.000000;41.800591
1687075777239993344.000000;40.459652
1687075777250223616.000000;39.185326
1687075777262934016.000000;38.012360
1687075777271265280.000000;36.621685
1687075777279960320.000000;45.684029
1687075777290334464.000000;44.553123
1687075777301758720.000000;43.415966
1687075777312389376.000000;42.346149
1687075777320624384.000000;41.033539
1687075777329993984.000000;39.817131
1687075777339879424.000000;48.835625
1687075777349925120.000000;47.471325
1687075777361417984.000000;46.141159
1687075777370057472.000000;44.712715
1687075777380086272.000000;43.293221
1687075777390939904.000000;41.996777
1687075777400103680.000000;40.806484
1687075777410816512.000000;39.554581
1687075777420168960.000000;38.208469
1687075777431248384.000000;46.621010
1687075777439758848.000000;45.404816
1687075777450472448.000000;44.143795
1687075777462718464.000000;42.829037
1687075777470663680.000000;41.595116
1687075777480500992.000000;40.351749
1687075777489611520.000000;39.051758
1687075777499531520.000000;45.852226
1687075777511740928.000000;44.532795
1687075777519934208.000000;42.930367
1687075777530763008.000000;41.471077
1687075777539996672.000000;40.083961
1687075777550926336.000000;38.793491
1687075777560894464.000000;37.484119
1687075777571598848.000000;36.072613
1687075777580156928.000000;41.931679
1687075777590976000.000000;40.679371
1687075777600528896.000000;39.372528
1687075777611089152.000000;38.086079
1687075777620291328.000000;36.550686
1687075777631086080.000000;35.105305
1687075777641424384.000000;33.703457
1687075777650371584.000000;32.366047
1687075777660142592.000000;31.153131
1687075777670355456.000000;35.931988
1687075777680585728.000000;34.729248
1687075777690168576.000000;33.702038
1687075777700938752.000000;32.651123
1687075777710521600.000000;31.902510
1687075777720191488.000000;30.828594
1687075777729927168.000000;35.778194
1687075777740164352.000000;34.779087
1687075777749981184.000000;33.679882
1687075777760134144.000000;32.581585
1687075777769983488.000000;31.410604
1687075777780161280.000000;30.171808
1687075777791181568.000000;29.032793
1687075777800330240.000000;35.070927
1687075777812256000.000000;33.928810
1687075777820443648.000000;30.924526
1687075777829998336.000000;29.887564
1687075777841217024.000000;28.932730
1687075777852673024.000000;28.042929
1687075777860754432.000000;27.357189
1687075777870361088.000000;26.476225
1687075777880592640.000000;32.330780
1687075777890347264.000000;29.808649
1687075777900547584.000000;28.921057
1687075777913184000.000000;28.011612
1687075777919766784.000000;26.971741
1687075777930003712.000000;25.945919
1687075777939599104.000000;31.049284
1687075777951843072.000000;29.899244
1687075777961785600.000000;28.800962
1687075777970597120.000000;25.942820
1687075777980645888.000000;24.991070
1687075777990410752.000000;24.038918
1687075778000867328.000000;23.158684
1687075778011499264.000000;22.223490
1687075778020585216.000000;21.311769
1687075778034980096.000000;20.367971
1687075778040097024.000000;25.184574
1687075778052083456.000000;24.454306
1687075778061765888.000000;23.595463
1687075778071633664.000000;20.849808
1687075778079803648.000000;19.991484
1687075778090660608.000000;24.046446
1687075778100485632.000000;23.165207
1687075778111775744.000000;22.274712
1687075778120141056.000000;21.401220
1687075778129901568.000000;20.516291
1687075778140438528.000000;19.623251
1687075778151219456.000000;18.800268
1687075778160275968.000000;16.440691
1687075778171604224.000000;15.886174
1687075778180521216.000000;19.387001
1687075778190089984.000000;18.755796
1687075778200492544.000000;18.121651
1687075778210343936.000000;15.700067
1687075778220328960.000000;14.988701
1687075778231278336.000000;14.348036
1687075778239778048.000000;17.404089
1687075778252037376.000000;16.725330
1687075778262835200.000000;16.109486
1687075778271338240.000000;13.907395
1687075778280010240.000000;13.443605
1687075778290737920.000000;16.206758
1687075778301480192.000000;15.711143
1687075778311789568.000000;15.292825
1687075778321445120.000000;14.776064
1687075778330403328.000000;14.314263
1687075778339965696.000000;11.986431
1687075778351819520.000000;11.576204
1687075778360708096.000000;11.172136
1687075778371875840.000000;13.568761
1687075778379621888.000000;13.200371
1687075778390125824.000000;12.806896
1687075778401102848.000000;12.407095
1687075778410817024.000000;12.024837
1687075778420570368.000000;12.026917
1687075778430861056.000000;11.743423
1687075778440367360.000000;11.439194
1687075778449934336.000000;11.152653
1687075778461857024.000000;10.908484
1687075778471013376.000000;10.743461
1687075778480167168.000000;10.560074
1687075778489941504.000000;10.273988
1687075778500311552.000000;10.037935
1687075778512489728.000000;9.773663
1687075778521131008.000000;9.566683
1687075778530032640.000000;9.338424
1687075778540922624.000000;9.092703
1687075778551037952.000000;8.861434
1687075778560669440.000000;8.636207
1687075778570813440.000000;8.446648
1687075778580368128.000000;8.251938
1687075778590554880.000000;8.063898
1687075778601214208.000000;7.859645
1687075778611285504.000000;7.648468
1687075778622072832.000000;8.969180
1687075778631196928.000000;8.817463
1687075778641160448.000000;8.642166
1687075778651131392.000000;7.287047
1687075778661992448.000000;8.355024
1687075778670360576.000000;8.147452
1687075778679962368.000000;8.051038
1687075778690141952.000000;7.936522
1687075778700008960.000000;7.836143
1687075778712538880.000000;7.739038
1687075778721220864.000000;8.280551
1687075778730625024.000000;8.176359
1687075778739720704.000000;8.028088
1687075778751230976.000000;7.847327
1687075778760987648.000000;7.670928
1687075778770643456.000000;8.529020
1687075778780664064.000000;8.404671
1687075778790931456.000000;8.219654
1687075778801022208.000000;7.807151
1687075778810906624.000000;7.640823
1687075778819975936.000000;7.568117
1687075778830357760.000000;8.292185
1687075778840339200.000000;8.211075
1687075778850539776.000000;8.095735
1687075778861820160.000000;7.965577
1687075778871106816.000000;7.706924
1687075778880542208.000000;7.584209
1687075778890796032.000000;7.416848
1687075778900422400.000000;7.261377
1687075778910497024.000000;7.148961
1687075778920702720.000000;7.697601
1687075778930545408.000000;7.553692
1687075778939741184.000000;7.214147
1687075778950924544.000000;6.938975
1687075778960052736.000000;6.708594
1687075778969959680.000000;6.592206
1687075778980262144.000000;7.068621
1687075778990690560.000000;6.960178
1687075779000324608.000000;6.842358
1687075779011458560.000000;6.696620
1687075779020189184.000000;6.547507
1687075779031146240.000000;6.398550
1687075779040987904.000000;6.081209
1687075779052295936.000000;5.953168
1687075779061231872.000000;5.805776
1687075779070843904.000000;6.289042
1687075779081554176.000000;6.204875
1687075779090338560.000000;5.931113
1687075779100482816.000000;5.814851
1687075779112328192.000000;5.688764
1687075779122845952.000000;5.559389
1687075779130165248.000000;5.547310
1687075779139818496.000000;5.433480
1687075779150666240.000000;5.362154
1687075779161547520.000000;5.683077
1687075779170435840.000000;5.548974
1687075779180201472.000000;5.503625
1687075779190380032.000000;5.487821
1687075779199785472.000000;5.426117
1687075779210705152.000000;5.356736
1687075779220736512.000000;5.715142
1687075779231021824.000000;5.617903
1687075779241052928.000000;5.380605
1687075779252516096.000000;5.232059
1687075779261372928.000000;5.070222
1687075779272250112.000000;4.961653
1687075779279669760.000000;4.903411
1687075779290664448.000000;5.137333
1687075779300224512.000000;5.004782
1687075779312583168.000000;4.837951
1687075779320078336.000000;4.649336
1687075779330695680.000000;4.453489
1687075779340304640.000000;4.358555
1687075779350242304.000000;4.233279
1687075779361398784.000000;4.096317
1687075779370488832.000000;4.197323
1687075779381078016.000000;3.943424
1687075779390267904.000000;3.824749
1687075779400592640.000000;3.629881
1687075779411259136.000000;3.443867
1687075779419858944.000000;3.328258
1687075779430672640.000000;3.416252
1687075779440051456.000000;3.257098
1687075779451429632.000000;3.086668
1687075779460092416.000000;2.970371
1687075779471501568.000000;2.978193
1687075779480451584.000000;2.839122
1687075779491218432.000000;2.708585
1687075779500639488.000000;2.693473
1687075779511817472.000000;2.516746
1687075779519965952.000000;2.395990
1687075779530972928.000000;2.408586
1687075779540116224.000000;2.228247
1687075779549660160.000000;2.079254
1687075779561031424.000000;1.915957
1687075779572166400.000000;1.867750
1687075779580095232.000000;1.788280
1687075779590441984.000000;1.691272
1687075779600045312.000000;1.628718
1687075779611869952.000000;1.586199
1687075779620572160.000000;1.699738
1687075779630494976.000000;1.667998
1687075779641522432.000000;1.633084
1687075779650617856.000000;1.716085
1687075779660402432.000000;1.703527
1687075779671584000.000000;1.789341
1687075779680946688.000000;1.997812
1687075779689997312.000000;2.044058
1687075779700259584.000000;2.077829
1687075779712216320.000000;2.063606
1687075779721287424.000000;2.340194
1687075779730244096.000000;2.378186
1687075779740375040.000000;2.380470
1687075779750450176.000000;2.371527
1687075779760992768.000000;2.350319
1687075779770476544.000000;2.562185
1687075779780859392.000000;2.570513
1687075779791321856.000000;2.760333
1687075779800124416.000000;2.754698
1687075779810576128.000000;2.722727
1687075779820824320.000000;2.691580
1687075779831764736.000000;2.837491
1687075779843842816.000000;2.820478
1687075779851706880.000000;2.816577
1687075779865685760.000000;2.968313
1687075779870274560.000000;3.410697
1687075779880668672.000000;3.605623
1687075779891361024.000000;3.779676
1687075779901412608.000000;4.078392
1687075779910252288.000000;4.170786
1687075779921390080.000000;4.291654
1687075779930609664.000000;4.721993
1687075779940519680.000000;4.868254
1687075779950274304.000000;5.044442
1687075779962409728.000000;5.185576
1687075779970968832.000000;5.550451
1687075779979968512.000000;5.601838
1687075779990898688.000000;5.624335
1687075780002753024.000000;5.590927
1687075780011641088.000000;5.615636
1687075780020928256.000000;5.638026
1687075780030465792.000000;5.659914
1687075780040144896.000000;5.974263
1687075780050360832.000000;6.026505
1687075780062574848.000000;6.134406
1687075780070807040.000000;6.294925
1687075780080915712.000000;6.830389
1687075780091347200.000000;6.874643
1687075780100582144.000000;6.903079
1687075780111385856.000000;6.923639
1687075780119662080.000000;6.942506
1687075780130036224.000000;6.958024
1687075780140504320.000000;7.018703
1687075780149938688.000000;6.432412
